From Date,To Date,PM2.5,PM10,NO2,SO2,NH3,CO,Ozone
17-05-2021 00:00,18-05-2021 00:00,12.2,27.54,6.27,2.51,2.66,0.9333333333,44.94666667
18-05-2021 00:00,19-05-2021 00:00,9.18,24.12,8.54,3.11,2.7,0.9433333333,45.03
19-05-2021 00:00,20-05-2021 00:00,10.56,24.99,5.3,3.03,2.49,0.9266666667,44.88333333
20-05-2021 00:00,21-05-2021 00:00,11.63,23.51,5.88,2.91,2.42,0.9366666667,44.96333333
21-05-2021 00:00,22-05-2021 00:00,14.24,34.48,6.6,3.14,2.62,0.9333333333,44.95333333
22-05-2021 00:00,23-05-2021 00:00,10.89,24.42,6.92,2.51,2.76,0.93,44.91666667
23-05-2021 00:00,24-05-2021 00:00,16.92,35.44,7.56,3.26,2.99,0.9333333333,44.96333333
24-05-2021 00:00,25-05-2021 00:00,22.11,46.13,8.05,2.94,3.11,0.94,45.01333333
25-05-2021 00:00,26-05-2021 00:00,17.48,37.48,6.78,2.98,3.1,0.9466666667,45.03666667
26-05-2021 00:00,27-05-2021 00:00,12.56,31.64,9.54,3.99,2.94,0.94,44.98
27-05-2021 00:00,28-05-2021 00:00,16.21,37.31,8.78,3.18,3.23,0.9366666667,44.96
28-05-2021 00:00,29-05-2021 00:00,13.76,29.03,6.97,3.67,4.09,0.9466666667,45.08
29-05-2021 00:00,30-05-2021 00:00,11.12,30.73,7.07,2.88,4.08,0.9466666667,45.06333333
30-05-2021 00:00,31-05-2021 00:00,10.2,23.5,5.84,4.05,4.46,0.9433333333,45.01666667
31-05-2021 00:00,01-06-2021 00:00,11.51,28.83,7.2,3.64,4.11,1.19,49.65
01-06-2021 00:00,02-06-2021 00:00,11.04,26.28,6.73,3.4,3.99,1.2,49.93333333
02-06-2021 00:00,03-06-2021 00:00,14.41,28,7.64,2.86,3.87,1.2,49.99333333
03-06-2021 00:00,04-06-2021 00:00,14.66,29.14,6.88,2.63,3.65,1.203333333,50.09
04-06-2021 00:00,05-06-2021 00:00,13.39,29.8,7.63,4.21,3.36,1.2,49.99
05-06-2021 00:00,06-06-2021 00:00,11.16,37.13,5.77,2.58,3.2,1.2,50.01
06-06-2021 00:00,07-06-2021 00:00,7.12,22.97,8.17,1.6,3.2,1.203333333,50.02
07-06-2021 00:00,08-06-2021 00:00,12.93,25.84,11.47,4.95,3.43,1.196666667,49.92333333
08-06-2021 00:00,09-06-2021 00:00,13.81,28.98,7.13,5.16,3.45,1.2,50.02333333
09-06-2021 00:00,10-06-2021 00:00,11.26,24.11,7.33,4.43,3.48,1.2,49.98333333
10-06-2021 00:00,11-06-2021 00:00,13,44.69,5.51,3.26,3.33,1.203333333,50.01666667
11-06-2021 00:00,12-06-2021 00:00,14.01,30.08,9.6,3.96,3.27,1.21,49.59333333
12-06-2021 00:00,13-06-2021 00:00,10.17,21.56,5.5,2.97,3.08,1.496666667,39.95
13-06-2021 00:00,14-06-2021 00:00,9.51,25.03,4.77,3.06,2.89,1.503333333,40.09333333
14-06-2021 00:00,15-06-2021 00:00,14.18,26.72,8.01,3.95,3.09,1.493333333,39.93
15-06-2021 00:00,16-06-2021 00:00,16.97,37.44,5.66,3.21,3.07,1.496666667,39.98333333
16-06-2021 00:00,17-06-2021 00:00,17.4,41.03,7.04,4.65,2.68,1.506666667,40.07333333
17-06-2021 00:00,18-06-2021 00:00,13.99,40.74,5.61,4.5,2.76,1.493333333,39.92
18-06-2021 00:00,19-06-2021 00:00,20.53,42.5,7.63,6.04,2.88,1.49,39.87666667
19-06-2021 00:00,20-06-2021 00:00,19.95,41.17,7.16,5.04,3.2,1.496666667,39.96666667
20-06-2021 00:00,21-06-2021 00:00,18.17,45.2,5.38,4.64,3.11,1.01,27.89333333
21-06-2021 00:00,22-06-2021 00:00,22.35,39.87,10.74,6.36,3.98,1.5,55.00666667
22-06-2021 00:00,23-06-2021 00:00,21.31,45.33,8.81,5.52,3.63,1.493333333,54.90333333
23-06-2021 00:00,24-06-2021 00:00,21.76,46.14,8.42,4.53,3.74,1.503333333,55.06
24-06-2021 00:00,25-06-2021 00:00,21.87,46.29,7.22,4.46,3.45,1.496666667,54.93
25-06-2021 00:00,26-06-2021 00:00,18.95,42.57,7.49,4.37,3.74,1.493333333,54.82333333
26-06-2021 00:00,27-06-2021 00:00,12.26,34.35,5.45,4.76,3.21,1.5,54.98
27-06-2021 00:00,28-06-2021 00:00,12.69,29.63,5.64,4.11,3.39,1.5,55.05666667
28-06-2021 00:00,29-06-2021 00:00,16.73,34.72,11.01,4.62,3.73,1.506666667,55.13333333
29-06-2021 00:00,30-06-2021 00:00,13.45,27.78,9.28,5.07,3.77,1.5,55.04
30-06-2021 00:00,01-07-2021 00:00,14.63,28.28,8.5,4.25,3.97,1.496666667,54.84666667
01-07-2021 00:00,02-07-2021 00:00,12.96,27.08,6.67,4.2,3.58,1.5,54.94666667
02-07-2021 00:00,03-07-2021 00:00,12.44,29.01,7.87,4.46,3.63,1.493333333,54.87666667
03-07-2021 00:00,04-07-2021 00:00,9.53,22,6.17,4.62,3.12,1.5,54.94666667
04-07-2021 00:00,05-07-2021 00:00,8.08,16.86,6.2,4.97,3.12,1.503333333,55.07666667
05-07-2021 00:00,06-07-2021 00:00,12.17,26.47,8.44,5,3.58,1.496666667,54.87666667
06-07-2021 00:00,07-07-2021 00:00,7.91,17.17,7.63,5.13,3.35,1.486666667,54.69333333
07-07-2021 00:00,08-07-2021 00:00,10.49,22.72,8.93,5.03,3.32,1.493333333,54.78333333
08-07-2021 00:00,09-07-2021 00:00,8.44,17.45,8.3,5.24,3.2,1.523333333,54.43333333
09-07-2021 00:00,10-07-2021 00:00,11.75,26.94,8.77,4.99,3.04,0.6733333333,13.39666667
10-07-2021 00:00,11-07-2021 00:00,7.8,23.88,7.38,5.01,2.85,0,0
11-07-2021 00:00,12-07-2021 00:00,11.24,26.16,6.14,5.19,2.72,0,0
12-07-2021 00:00,13-07-2021 00:00,13.62,32.77,7.79,5.21,3.2,0,0
13-07-2021 00:00,14-07-2021 00:00,12.5,37.34,7.83,5.28,3.18,0,0
14-07-2021 00:00,15-07-2021 00:00,8.72,37.2,6.62,5.86,3.1,0,0
15-07-2021 00:00,16-07-2021 00:00,11.06,41.63,5.49,6.13,3.19,0,0
16-07-2021 00:00,17-07-2021 00:00,9.54,33.28,9.33,6.15,3.12,0,0
17-07-2021 00:00,18-07-2021 00:00,17.59,35.31,7.49,6.29,2.89,0.6766666667,13.44333333
18-07-2021 00:00,19-07-2021 00:00,22.27,39.45,8.75,6.47,2.92,0.68,13.49333333
19-07-2021 00:00,20-07-2021 00:00,15.98,34.89,8.81,5.18,3.64,2,40.02
20-07-2021 00:00,21-07-2021 00:00,10.6,32.03,8.65,4.46,3.57,2,40.00333333
21-07-2021 00:00,22-07-2021 00:00,6.05,26.61,6.55,4.44,2.78,2.006666667,40.04
22-07-2021 00:00,23-07-2021 00:00,8.67,32.25,6.27,4.22,3.19,1.996666667,39.97
23-07-2021 00:00,24-07-2021 00:00,12.42,37.75,6.5,4.31,3.24,1.993333333,39.91666667
24-07-2021 00:00,25-07-2021 00:00,5.5,20.69,5.89,4.26,3.07,2.013333333,40.14666667
25-07-2021 00:00,26-07-2021 00:00,4.86,28.08,4.49,4.43,2.81,1.826666667,41.85666667
26-07-2021 00:00,27-07-2021 00:00,6.21,26.29,7.35,4.58,2.99,1.003333333,50.12
27-07-2021 00:00,28-07-2021 00:00,8.18,27.17,8.23,5.22,2.89,1.01,50.29666667
28-07-2021 00:00,29-07-2021 00:00,9.06,30.68,7.97,5.43,3.11,0.9933333333,49.87666667
29-07-2021 00:00,30-07-2021 00:00,7.29,27.17,8,5.43,2.9,1.013333333,51.98666667
30-07-2021 00:00,31-07-2021 00:00,7.71,25.29,8.02,5.47,3.12,0.3333333333,12.55333333
31-07-2021 00:00,01-08-2021 00:00,6.35,19.46,5.98,5.64,3.51,0,0
01-08-2021 00:00,02-08-2021 00:00,,,,,,0,0
02-08-2021 00:00,03-08-2021 00:00,9.8,33.86,8.64,5.48,3.74,0,0
03-08-2021 00:00,04-08-2021 00:00,6.36,19.61,7.66,4.96,3.57,0,0
04-08-2021 00:00,05-08-2021 00:00,8.28,22.99,6.51,4.98,3.6,0,0
05-08-2021 00:00,06-08-2021 00:00,9.1,23.01,4.97,4.71,3.53,0,0
06-08-2021 00:00,07-08-2021 00:00,8.27,23.77,5.6,4.71,3.5,0,0
07-08-2021 00:00,08-08-2021 00:00,8.92,28.77,6.05,4.52,3.39,0,0
08-08-2021 00:00,09-08-2021 00:00,7.51,25.97,5.57,4.48,3.28,0,0
09-08-2021 00:00,10-08-2021 00:00,7.1,23.51,7.25,4.63,3.54,1.556666667,31.97333333
10-08-2021 00:00,11-08-2021 00:00,9.3,31.46,8.48,4.46,3.43,1.556666667,31.91333333
11-08-2021 00:00,12-08-2021 00:00,7.92,24.24,7.08,4.42,3.37,1.556666667,32
12-08-2021 00:00,13-08-2021 00:00,9.56,31.65,7.87,3.97,3.37,1.563333333,32.02333333
13-08-2021 00:00,14-08-2021 00:00,11.42,32.81,7.55,3.79,3.38,1.563333333,32.06
14-08-2021 00:00,15-08-2021 00:00,12.81,31.86,6.57,3.89,3.56,1.56,32.04
15-08-2021 00:00,16-08-2021 00:00,12.6,36.53,6.97,3.93,3.36,1.563333333,32.01666667
16-08-2021 00:00,17-08-2021 00:00,11.27,29.46,7.17,3.99,3.47,1.563333333,32.05333333
17-08-2021 00:00,18-08-2021 00:00,8.52,28.26,8.51,3.77,3.11,1.556666667,31.98
18-08-2021 00:00,19-08-2021 00:00,7.17,24.32,7.85,3.82,3.17,1.56,32.01
19-08-2021 00:00,20-08-2021 00:00,10.49,31.95,9.31,3.91,3.68,1.65,30.43
20-08-2021 00:00,21-08-2021 00:00,14.71,45.71,7.05,3.91,3.67,1.86,30.50666667
21-08-2021 00:00,22-08-2021 00:00,11.88,41.32,6.3,3.9,3.22,1.193333333,53.61666667
22-08-2021 00:00,23-08-2021 00:00,15.81,37.44,6.32,3.93,3.05,0.9433333333,47.83
23-08-2021 00:00,24-08-2021 00:00,13.85,32.49,6.64,3.96,3.19,0.9566666667,48.22333333
24-08-2021 00:00,25-08-2021 00:00,12.66,30.16,6.09,3.9,3.07,0.9466666667,47.85
25-08-2021 00:00,26-08-2021 00:00,10.87,28.82,8.17,3.92,3.13,0.9533333333,48.12
26-08-2021 00:00,27-08-2021 00:00,10.08,27.52,6.46,3.83,2.99,0.9533333333,48.05333333
27-08-2021 00:00,28-08-2021 00:00,13.6,35.07,5.16,3.82,3.31,0.95,48.04333333
28-08-2021 00:00,29-08-2021 00:00,11.86,34.73,6.09,3.87,3.32,0.3433333333,15.57
29-08-2021 00:00,30-08-2021 00:00,7.8,22.39,6.88,3.94,2.85,1.403333333,40.01
30-08-2021 00:00,31-08-2021 00:00,13.02,34.05,9.03,4.38,3.46,1.4,39.94666667
31-08-2021 00:00,01-09-2021 00:00,15.46,40.16,8.76,4.17,3.51,1.4,39.83333333
01-09-2021 00:00,02-09-2021 00:00,15.14,38.95,7.12,4.23,3.52,1.4,39.92666667
02-09-2021 00:00,03-09-2021 00:00,11.57,28.58,9.42,4.12,3.62,1.4,40.09333333
03-09-2021 00:00,04-09-2021 00:00,16.32,35.94,6.63,4.28,3.49,1.403333333,40.1
04-09-2021 00:00,05-09-2021 00:00,17.93,38.65,7.38,4.2,3.62,1.403333333,40.08666667
05-09-2021 00:00,06-09-2021 00:00,8.17,24.94,4.5,4.42,2.88,1.4,39.96
06-09-2021 00:00,07-09-2021 00:00,11.79,27.27,5.3,4.44,3.43,1.403333333,40.05666667
07-09-2021 00:00,08-09-2021 00:00,14.56,30.78,7.11,4.44,3.15,1.4,39.96
08-09-2021 00:00,09-09-2021 00:00,15.36,34.94,5.3,4.41,3.18,1.403333333,40.15333333
09-09-2021 00:00,10-09-2021 00:00,17.54,41.57,4.54,4.44,3.56,1.396666667,39.86666667
10-09-2021 00:00,11-09-2021 00:00,11.84,30.9,5.92,4.56,3.65,1.396666667,39.76666667
11-09-2021 00:00,12-09-2021 00:00,13.23,33.22,4.81,4.74,3.68,1.4,39.99
12-09-2021 00:00,13-09-2021 00:00,11.09,29.21,5.62,4.64,3.16,1.4,40.00666667
13-09-2021 00:00,14-09-2021 00:00,17.19,48.74,4.16,4.11,3.44,1.4,40
14-09-2021 00:00,15-09-2021 00:00,20.69,48.05,4.71,3.83,3.35,1.396666667,39.89
15-09-2021 00:00,16-09-2021 00:00,16.01,39.64,5.93,4.09,3.41,1.403333333,40.13
16-09-2021 00:00,17-09-2021 00:00,17.74,45.01,5.71,4.27,3.58,1.4,40.16
17-09-2021 00:00,18-09-2021 00:00,19.46,42.83,7.56,4.27,3.96,1.406666667,40.24666667
18-09-2021 00:00,19-09-2021 00:00,18.06,40.84,5.83,4.33,3.94,1.403333333,40.06333333
19-09-2021 00:00,20-09-2021 00:00,15.95,38.86,8.71,4.45,4.13,1.4,39.95333333
20-09-2021 00:00,21-09-2021 00:00,13.22,37.59,9.58,4.37,3.97,1.406666667,40.28333333
21-09-2021 00:00,22-09-2021 00:00,13.54,38.18,6.71,4.5,4.01,1.403333333,40.14666667
22-09-2021 00:00,23-09-2021 00:00,13.11,38.02,7.29,4.46,3.97,1.4,39.99
23-09-2021 00:00,24-09-2021 00:00,13.11,37.63,8.64,4.56,3.86,1.403333333,40.10666667
24-09-2021 00:00,25-09-2021 00:00,16.33,46.41,8.67,4.41,4.16,1.393333333,39.77
25-09-2021 00:00,26-09-2021 00:00,17.8,42.53,8.11,4.22,4.21,1.403333333,40.14333333
26-09-2021 00:00,27-09-2021 00:00,12.79,40.72,6.65,4.34,3.73,1.403333333,40.12
27-09-2021 00:00,28-09-2021 00:00,13.5,32.48,4.1,4.13,3.15,1.4,40.13333333
28-09-2021 00:00,29-09-2021 00:00,16.5,44.49,6.63,4.31,3.88,1.396666667,40.00333333
29-09-2021 00:00,30-09-2021 00:00,15.94,44.09,6.09,4.35,3.78,1.403333333,40.16
30-09-2021 00:00,01-10-2021 00:00,14.34,48.77,6.55,4.32,3.82,1.396666667,39.73
01-10-2021 00:00,02-10-2021 00:00,20.35,49.62,5.63,4.82,3.99,1.396666667,39.97
02-10-2021 00:00,03-10-2021 00:00,13.17,37.33,9.51,5,3.31,1.403333333,40.08
03-10-2021 00:00,04-10-2021 00:00,7.96,33.34,7.74,4.92,2.99,1.4,39.94
04-10-2021 00:00,05-10-2021 00:00,18.26,47.2,8.68,4.89,3.44,0.99,30.04333333
05-10-2021 00:00,06-10-2021 00:00,15.08,56.69,6.12,4.92,2.92,0.9933333333,30.10333333
06-10-2021 00:00,07-10-2021 00:00,19.94,48.89,11.62,5.21,3.48,0.9933333333,29.74333333
07-10-2021 00:00,08-10-2021 00:00,16.13,42.84,11.11,4.56,3.12,1,29.98
08-10-2021 00:00,09-10-2021 00:00,14.7,48.47,8.2,4.3,2.95,0.9966666667,29.94666667
09-10-2021 00:00,10-10-2021 00:00,12.81,38.62,6.63,4.38,2.87,0.9966666667,29.96666667
10-10-2021 00:00,11-10-2021 00:00,10.62,41.56,1.78,4.53,2.73,0.9966666667,29.80666667
11-10-2021 00:00,12-10-2021 00:00,11.98,36.29,8.51,4.37,2.69,1.01,30.28666667
12-10-2021 00:00,13-10-2021 00:00,19.88,50.09,3.54,4.23,2.87,0.9933333333,29.78333333
13-10-2021 00:00,14-10-2021 00:00,18.38,49.96,7.03,4.43,3.02,0.9933333333,29.83
14-10-2021 00:00,15-10-2021 00:00,14.78,46.21,6.89,4.29,2.75,0.99,29.79
15-10-2021 00:00,16-10-2021 00:00,18.65,51.91,12.13,4.36,2.83,0.9866666667,29.63666667
16-10-2021 00:00,17-10-2021 00:00,17.89,62.48,8.5,4.5,2.75,0.99,29.71
17-10-2021 00:00,18-10-2021 00:00,,,,,,0.99,29.79333333
18-10-2021 00:00,19-10-2021 00:00,26.65,60.2,16.58,4.55,3.34,1.003333333,30.02666667
19-10-2021 00:00,20-10-2021 00:00,23.64,55.27,17.28,4.32,3.11,0.9933333333,29.83666667
20-10-2021 00:00,21-10-2021 00:00,24.35,56.43,19.04,5.04,3.37,0.6666666667,20.00333333
21-10-2021 00:00,22-10-2021 00:00,22.78,53.9,16.81,5.75,2.99,0.3366666667,9.956666667
22-10-2021 00:00,23-10-2021 00:00,23.36,52.49,20.39,5.6,3.37,0.6633333333,10.08666667
23-10-2021 00:00,24-10-2021 00:00,22.52,53.95,19.26,4.87,3.33,1.003333333,29.97
24-10-2021 00:00,25-10-2021 00:00,20.2,46.48,16.11,4.97,3.13,1.01,30.37333333
25-10-2021 00:00,26-10-2021 00:00,20.79,50.19,15.52,5.03,3.31,1.03,31.12
26-10-2021 00:00,27-10-2021 00:00,23.56,52.65,16.74,5.12,3.19,0.6833333333,30.72
27-10-2021 00:00,28-10-2021 00:00,18.83,47.02,13.2,5.07,4.09,0.3533333333,10.61666667
28-10-2021 00:00,29-10-2021 00:00,21.29,61.8,19.59,5.13,3.48,0,9.213333333
29-10-2021 00:00,30-10-2021 00:00,18.45,49.07,16.59,5.01,3.1,0.69,10.78
30-10-2021 00:00,31-10-2021 00:00,22.08,53.07,17.26,4.72,3.21,0.96,28.37666667
31-10-2021 00:00,01-11-2021 00:00,20.06,51.23,12.4,4.52,2.98,0.98,19.72666667
01-11-2021 00:00,02-11-2021 00:00,20.47,52.34,10.08,4.4,3.05,0.6633333333,19.40666667
02-11-2021 00:00,03-11-2021 00:00,22.95,49.16,15.58,4.57,3.15,0.9966666667,30.26666667
03-11-2021 00:00,04-11-2021 00:00,25,49.93,11.07,4.56,3.18,1.006666667,30.20666667
04-11-2021 00:00,05-11-2021 00:00,22.54,50.46,11.56,4.8,3.23,0.9866666667,29.66
05-11-2021 00:00,06-11-2021 00:00,20.19,45.46,10.42,5.29,3.01,0.9833333333,29.57
06-11-2021 00:00,07-11-2021 00:00,26.55,58.76,12.42,5.54,3.25,0.96,29.9
07-11-2021 00:00,08-11-2021 00:00,24.06,52.7,8.57,5.4,3.1,0.9566666667,29.93666667
08-11-2021 00:00,09-11-2021 00:00,25.52,58.23,7.48,5.02,3.28,0.9733333333,29.76
09-11-2021 00:00,10-11-2021 00:00,26.03,56.74,10.82,4.34,3.29,0.9566666667,29.92666667
10-11-2021 00:00,11-11-2021 00:00,29.85,61.14,18.09,4.8,3.44,0.9633333333,30.34666667
11-11-2021 00:00,12-11-2021 00:00,22.48,47.94,24.97,5.09,3.61,0.9566666667,30.43333333
12-11-2021 00:00,13-11-2021 00:00,23.39,51.56,20.89,5.1,3.58,0.9533333333,29.52666667
13-11-2021 00:00,14-11-2021 00:00,22.81,50.59,22.58,4.98,3.6,0.9566666667,29.42666667
14-11-2021 00:00,15-11-2021 00:00,19.19,41.43,15.51,5.1,3.23,0.9466666667,29.57
15-11-2021 00:00,16-11-2021 00:00,23.73,49.02,15.72,4.78,3.28,0.97,30.42333333
16-11-2021 00:00,17-11-2021 00:00,20.39,45.76,14.48,5.02,3.25,0.96,29.40666667
17-11-2021 00:00,18-11-2021 00:00,20.58,43.92,18.72,4.91,3.58,0.9566666667,30.07666667
18-11-2021 00:00,19-11-2021 00:00,24.79,53.52,12.89,4.46,3.3,0.9566666667,29.94
19-11-2021 00:00,20-11-2021 00:00,21.22,45.18,13.92,5.18,3.26,0.6433333333,30.02333333
20-11-2021 00:00,21-11-2021 00:00,24.15,50.98,12.94,5.47,3.33,0.9633333333,30.1
21-11-2021 00:00,22-11-2021 00:00,20.67,44.73,13.38,5.51,2.95,0.97,30.21333333
22-11-2021 00:00,23-11-2021 00:00,25.33,53.58,11.87,5.47,3.07,0.9666666667,30.18666667
23-11-2021 00:00,24-11-2021 00:00,22.59,48.39,12.48,5.45,3.24,0.96,30.22666667
24-11-2021 00:00,25-11-2021 00:00,23.05,51.09,15.04,5.58,3.3,0.9633333333,30.13
25-11-2021 00:00,26-11-2021 00:00,27.64,59.98,10.83,5.62,3.44,0.96,29.90333333
26-11-2021 00:00,27-11-2021 00:00,26,54.43,15.49,5.82,3.47,0.95,29.69333333
27-11-2021 00:00,28-11-2021 00:00,24.24,48.97,23.93,6.03,3.69,0.96,30.04333333
28-11-2021 00:00,29-11-2021 00:00,22.76,43.19,20.85,6.06,3.36,0.9566666667,29.87333333
29-11-2021 00:00,30-11-2021 00:00,25.05,50.79,15.88,6,3.46,0.9666666667,30.22333333
30-11-2021 00:00,01-12-2021 00:00,24.95,52.08,15.21,6.01,3.38,0.9533333333,29.94666667
01-12-2021 00:00,02-12-2021 00:00,21.38,46.09,16.58,5.97,3.62,0.97,30.48333333
02-12-2021 00:00,03-12-2021 00:00,26.54,56.18,15.02,6.03,3.67,0.9566666667,29.60666667
03-12-2021 00:00,04-12-2021 00:00,27.05,56.25,10.06,5.94,3.53,0.96,29.84666667
04-12-2021 00:00,05-12-2021 00:00,28.14,61.85,10.73,5.95,3.54,0.97,30.26333333
05-12-2021 00:00,06-12-2021 00:00,22,54,3.22,6.08,3.56,0.96,30
06-12-2021 00:00,07-12-2021 00:00,26.28,50.45,26.23,5.6,6.29,0.9566666667,29.50666667
07-12-2021 00:00,08-12-2021 00:00,23.62,49.49,18.75,5.72,6.07,0.9533333333,34.9
08-12-2021 00:00,09-12-2021 00:00,22.72,47.54,26.45,6.66,4.2,0.9666666667,35.08333333
09-12-2021 00:00,10-12-2021 00:00,25.99,51.36,27.61,6.97,5.07,0.9666666667,35.13666667
10-12-2021 00:00,11-12-2021 00:00,23.1,47.76,21.67,4.83,4.43,0.9633333333,35.03
11-12-2021 00:00,12-12-2021 00:00,21.99,44.64,22.02,4.88,4.31,0.9566666667,34.96666667
12-12-2021 00:00,13-12-2021 00:00,18.73,38.58,20.46,4.84,3.92,0.9566666667,34.94333333
13-12-2021 00:00,14-12-2021 00:00,23.39,50.78,21.31,4.85,4.95,0.96,38.36666667
14-12-2021 00:00,15-12-2021 00:00,24.35,49.85,19.38,4.39,4.21,0.9533333333,47.84666667
15-12-2021 00:00,16-12-2021 00:00,26.52,50.16,22.56,3.86,3.96,0.9566666667,47.95
16-12-2021 00:00,17-12-2021 00:00,21.83,46.09,24.25,4.59,3.98,0.9533333333,47.8
17-12-2021 00:00,18-12-2021 00:00,23.24,47.07,28.11,4.91,4.3,0.9633333333,48.11
18-12-2021 00:00,19-12-2021 00:00,24.48,51.12,33.26,4.87,4.05,0.96,47.92333333
19-12-2021 00:00,20-12-2021 00:00,20.75,41.79,30.71,5.03,4.08,0.96,48.10666667
20-12-2021 00:00,21-12-2021 00:00,25.24,52.3,31.7,4.77,4.04,0.96,47.99666667
21-12-2021 00:00,22-12-2021 00:00,27.06,54.67,33.71,4.96,3.85,0.9566666667,47.94666667
22-12-2021 00:00,23-12-2021 00:00,27.09,53.62,29.65,4.78,3.88,0.9566666667,47.91666667
23-12-2021 00:00,24-12-2021 00:00,31.42,62.4,30.37,4.98,4.14,0.9566666667,47.97666667
24-12-2021 00:00,25-12-2021 00:00,28.8,57.45,31.87,5.02,4.44,0.96,48.00333333
25-12-2021 00:00,26-12-2021 00:00,22.7,45.26,30.06,5.02,4.23,0.9566666667,47.80333333
26-12-2021 00:00,27-12-2021 00:00,19.23,38.09,27.86,5.04,4,0.9666666667,48
27-12-2021 00:00,28-12-2021 00:00,22.86,45.8,30.04,4.94,4.16,0.96,47.91333333
28-12-2021 00:00,29-12-2021 00:00,26.29,52.66,29.21,4.83,5.43,0.96,47.89666667
29-12-2021 00:00,30-12-2021 00:00,24.85,50.48,27.25,4.7,4.17,0.96,48.10333333
30-12-2021 00:00,31-12-2021 00:00,27.32,55.85,27.64,4.95,4.14,0.96,48.07
31-12-2021 00:00,01-01-2022 00:00,29.31,55.07,25.45,5,4.25,0.9633333333,48.00333333
01-01-2022 00:00,02-01-2022 00:00,28.69,54.55,22.96,5.76,4.16,0.9633333333,47.98333333
02-01-2022 00:00,03-01-2022 00:00,,,,,,0.9633333333,48.04666667
03-01-2022 00:00,04-01-2022 00:00,38.36,79.37,7.14,4.26,4.95,0.9533333333,48.07666667
04-01-2022 00:00,05-01-2022 00:00,29.28,60.51,35.98,6.04,5,0.9566666667,48
05-01-2022 00:00,06-01-2022 00:00,28.57,57.98,31.59,7.25,4.72,0.9633333333,47.94666667
06-01-2022 00:00,07-01-2022 00:00,26.89,53.53,42.08,7.1,3.94,0.96,47.94333333
07-01-2022 00:00,08-01-2022 00:00,27.19,52.49,29.42,6.35,4.16,0.9533333333,48.04666667
08-01-2022 00:00,09-01-2022 00:00,19.28,38.3,17.31,6.41,3.9,0.9566666667,48.11
09-01-2022 00:00,10-01-2022 00:00,,,,,,0.9633333333,47.88333333
10-01-2022 00:00,11-01-2022 00:00,27.89,55.31,28.64,5.12,4.32,0.96,48.06333333
11-01-2022 00:00,12-01-2022 00:00,22.79,46.9,24.87,5.26,4.22,0.9633333333,48.06
12-01-2022 00:00,13-01-2022 00:00,21.32,41.57,21.61,5.59,3.85,0.9566666667,47.94666667
13-01-2022 00:00,14-01-2022 00:00,20.76,41.17,19.48,5.02,3.99,0.9666666667,48.10666667
14-01-2022 00:00,15-01-2022 00:00,26.63,53.48,18.53,4.57,4.15,0.9633333333,48.07666667
15-01-2022 00:00,16-01-2022 00:00,28.84,56.33,25.49,5.15,3.98,0.96,48.04333333
16-01-2022 00:00,17-01-2022 00:00,23,45.3,22.11,5.44,3.85,0.9566666667,47.91
17-01-2022 00:00,18-01-2022 00:00,24.83,49.18,23.45,5.62,4.45,0.9533333333,47.90333333
18-01-2022 00:00,19-01-2022 00:00,26.52,47.77,25.14,5.5,4.34,0.9566666667,47.96666667
19-01-2022 00:00,20-01-2022 00:00,23.7,45.14,29.61,5.08,4.55,0.96,47.99666667
20-01-2022 00:00,21-01-2022 00:00,26.15,50.05,29.51,5.03,4.36,0.9566666667,47.98666667
21-01-2022 00:00,22-01-2022 00:00,24.93,48.35,29.04,5.27,4.06,0.9666666667,48.14666667
22-01-2022 00:00,23-01-2022 00:00,24.39,46.19,24.64,5.58,3.76,0.9633333333,48.01666667
23-01-2022 00:00,24-01-2022 00:00,14.07,27.28,13.01,5.17,3.18,0.9633333333,48.09
24-01-2022 00:00,25-01-2022 00:00,27.87,55.36,20.46,5.54,3.53,0.9633333333,48.07
25-01-2022 00:00,26-01-2022 00:00,28.8,55.58,24.33,4.84,3.48,0.96,48.02333333
26-01-2022 00:00,27-01-2022 00:00,22.44,42.33,29.25,4.63,3.56,0.9666666667,48.1
27-01-2022 00:00,28-01-2022 00:00,23.88,46.99,29.95,5.72,3.99,0.9633333333,48.03333333
28-01-2022 00:00,29-01-2022 00:00,27.01,50.8,31.88,6.02,4.04,0.9566666667,48.00666667
29-01-2022 00:00,30-01-2022 00:00,28.25,55.37,36.26,5.18,4.02,0.9533333333,47.9
30-01-2022 00:00,31-01-2022 00:00,15.94,32.66,18.31,4.46,3.68,0.9566666667,47.92666667
31-01-2022 00:00,01-02-2022 00:00,27.16,55.99,26.94,4.7,4.08,0.96,47.98666667
01-02-2022 00:00,02-02-2022 00:00,23.63,45.86,31.59,5.47,4.03,0.9566666667,47.95333333
02-02-2022 00:00,03-02-2022 00:00,27.92,60.49,26.51,5.62,4.07,0.96,47.96333333
03-02-2022 00:00,04-02-2022 00:00,36.2,75.1,26.55,5.37,4.01,0.9566666667,47.99
04-02-2022 00:00,05-02-2022 00:00,34.81,69.87,15.74,6.22,4.07,0.9633333333,47.93
05-02-2022 00:00,06-02-2022 00:00,32.13,66.59,14.86,5.32,4.03,0.9633333333,48.01666667
06-02-2022 00:00,07-02-2022 00:00,22.99,46.65,9.12,4.99,3.66,0.9633333333,47.94666667
07-02-2022 00:00,08-02-2022 00:00,29.98,53.98,16.39,4.66,4.06,0.95,48.03666667
