From Date,To Date,PM2.5,PM10,NO2,SO2,NH3,CO,Ozone
07-10-2020 00:00,08-10-2020 00:00,30.54,83.74,24.95,3.79,5.15,0.83,20.71
08-10-2020 00:00,09-10-2020 00:00,32.95,80.15,28.72,6.47,4.19,0.61,21.45
09-10-2020 00:00,10-10-2020 00:00,32.66,86.95,26.68,4.27,4.77,0.91,21.01
10-10-2020 00:00,11-10-2020 00:00,43.49,90.61,24.05,4.57,6.35,0.77,20.06
11-10-2020 00:00,12-10-2020 00:00,46.46,93.64,20.97,4.6,5.62,0.71,22.37
12-10-2020 00:00,13-10-2020 00:00,42.89,99.96,24.42,4.71,5.76,0.8,20.46
13-10-2020 00:00,14-10-2020 00:00,45.43,107.65,37.23,4.67,3.96,1,3.64
14-10-2020 00:00,15-10-2020 00:00,36.15,88.07,20.54,4.25,5.7,0.72,19.61
15-10-2020 00:00,16-10-2020 00:00,37.03,77.82,14.26,3.92,9.98,0.68,20.36
16-10-2020 00:00,17-10-2020 00:00,31.99,61.19,11.65,2.97,12.31,0.59,22.28
17-10-2020 00:00,18-10-2020 00:00,28.17,46.41,12.45,3.62,12.49,0.59,17.14
18-10-2020 00:00,19-10-2020 00:00,28.48,60.6,11.74,4.35,10.62,0.53,17.83
19-10-2020 00:00,20-10-2020 00:00,38.06,71.66,14.58,3.9,8.24,0.58,18.99
20-10-2020 00:00,21-10-2020 00:00,39.42,77.01,22.03,4.38,6.19,0.71,20.31
21-10-2020 00:00,22-10-2020 00:00,48.39,83.28,19.8,4.3,7.36,0.66,26.65
22-10-2020 00:00,23-10-2020 00:00,31.19,68.04,25.86,4.72,8.7,0.65,27.83
23-10-2020 00:00,24-10-2020 00:00,40.96,93.75,28.62,5.78,6.5,0.91,14.49
24-10-2020 00:00,25-10-2020 00:00,53.07,93.74,31.41,6.33,7.11,0.93,18.34
25-10-2020 00:00,26-10-2020 00:00,45.6,85.03,,6.3,,0.98,17.11
26-10-2020 00:00,27-10-2020 00:00,41.19,81.5,45.34,5.79,6.13,0.98,19
27-10-2020 00:00,28-10-2020 00:00,48.84,101.75,43.5,5.71,6.06,1,15.87
28-10-2020 00:00,29-10-2020 00:00,48.3,101.39,44.64,6.13,6.04,1.06,20.15
29-10-2020 00:00,30-10-2020 00:00,43.06,100.53,44.13,5.79,5.86,0.96,17.86
30-10-2020 00:00,31-10-2020 00:00,41.2,80.19,43.24,6.24,7.08,1.01,17.96
31-10-2020 00:00,01-11-2020 00:00,45.98,99.98,38.27,6.42,8.33,1.04,24.17
01-11-2020 00:00,02-11-2020 00:00,52.07,123.98,48.3,6.96,8.52,1.21,15.84
02-11-2020 00:00,03-11-2020 00:00,56.65,129.61,53.02,6.78,7.59,1.28,18.01
03-11-2020 00:00,04-11-2020 00:00,52.95,113,51.07,8.79,8.92,1.42,16.72
04-11-2020 00:00,05-11-2020 00:00,54.2,108.16,43.91,6.89,16.68,1.26,17.88
05-11-2020 00:00,06-11-2020 00:00,45.76,93.2,37.59,6.64,19.81,1.07,17
06-11-2020 00:00,07-11-2020 00:00,41.78,102.17,42.47,6.82,19.06,1.23,19.28
07-11-2020 00:00,08-11-2020 00:00,39.66,83.96,36.56,6.51,14.95,1.11,16.7
08-11-2020 00:00,09-11-2020 00:00,49.55,105.43,36.89,7.17,22.06,1.19,16.19
09-11-2020 00:00,10-11-2020 00:00,66.07,145.67,38.32,7.75,18.91,1.35,17.24
10-11-2020 00:00,11-11-2020 00:00,54.16,103.25,33.6,7.36,17.09,1.37,18.08
11-11-2020 00:00,12-11-2020 00:00,63.54,127.59,35.64,7.2,16.26,1.34,16.63
12-11-2020 00:00,13-11-2020 00:00,75.16,131.84,31.79,7.61,19.96,1.32,15.46
13-11-2020 00:00,14-11-2020 00:00,53.38,98.36,27.3,7.53,24.48,1.24,17.38
14-11-2020 00:00,15-11-2020 00:00,58.71,101.89,22.4,6.86,30.19,1.12,17.51
15-11-2020 00:00,16-11-2020 00:00,47.77,93.43,16.9,6.76,38.46,1.03,15.97
16-11-2020 00:00,17-11-2020 00:00,40.44,85.29,16.25,6.39,32.44,1.03,18.03
17-11-2020 00:00,18-11-2020 00:00,37.56,93.72,17.36,5.98,26.52,1.02,18.13
18-11-2020 00:00,19-11-2020 00:00,43.43,91.8,21.53,5.77,16.92,0.89,16.83
19-11-2020 00:00,20-11-2020 00:00,36.75,80.78,20.62,5.91,19.52,0.78,16.72
20-11-2020 00:00,21-11-2020 00:00,38.14,84.38,23.45,5.99,17.25,0.76,12.99
21-11-2020 00:00,22-11-2020 00:00,39.69,89.1,22.6,6.15,20.98,0.8,14.42
22-11-2020 00:00,23-11-2020 00:00,45.72,93.88,22.5,7.5,24.29,0.86,15.39
23-11-2020 00:00,24-11-2020 00:00,45.03,105.74,28.54,7.61,20.28,0.98,17.2
24-11-2020 00:00,25-11-2020 00:00,65.71,139.26,33.84,7.68,16.55,1.15,13.98
25-11-2020 00:00,26-11-2020 00:00,45.76,130.59,27.54,7.4,14.77,0.96,14.25
26-11-2020 00:00,27-11-2020 00:00,45.64,103.98,14.63,8.83,22.52,0.84,12.89
27-11-2020 00:00,28-11-2020 00:00,38.63,90.15,13.41,6.95,27.46,0.82,16.38
28-11-2020 00:00,29-11-2020 00:00,28.66,65.41,15.74,7.84,23.36,0.83,16.87
29-11-2020 00:00,30-11-2020 00:00,33.11,74.91,19.98,8.32,21.27,0.89,14.78
30-11-2020 00:00,01-12-2020 00:00,47.71,106.1,22.41,8.67,21.46,0.97,16.36
01-12-2020 00:00,02-12-2020 00:00,47.04,110.41,27.14,7.37,16.42,0.99,18.48
02-12-2020 00:00,03-12-2020 00:00,48.64,116.71,27.77,8.24,17.47,1.07,18.1
03-12-2020 00:00,04-12-2020 00:00,47.02,120.18,29.24,8.65,15.38,1.1,19.26
04-12-2020 00:00,05-12-2020 00:00,51.78,133.5,31.38,9.14,16.81,1.18,17.79
05-12-2020 00:00,06-12-2020 00:00,58.64,150.19,36.55,8.6,12.05,1.21,17.97
06-12-2020 00:00,07-12-2020 00:00,60.07,140.84,28.99,9.49,15.78,1.11,18.15
07-12-2020 00:00,08-12-2020 00:00,58.14,146.94,33.02,8.34,17.1,1.18,18.74
08-12-2020 00:00,09-12-2020 00:00,51.11,135.79,33.19,8.54,14.78,1.12,18.38
09-12-2020 00:00,10-12-2020 00:00,54.22,131.69,32.22,7.37,13.35,1.03,18.94
10-12-2020 00:00,11-12-2020 00:00,48.7,133.59,27.03,8.03,14.1,0.98,16.72
11-12-2020 00:00,12-12-2020 00:00,33.67,63.46,14.74,5.68,18.38,0.79,12.26
12-12-2020 00:00,13-12-2020 00:00,43.68,72.87,19.66,6.31,15.58,0.84,13.34
13-12-2020 00:00,14-12-2020 00:00,54.94,104.79,21.84,6.55,16.31,0.85,14.08
14-12-2020 00:00,15-12-2020 00:00,50.75,105.81,18.11,9.46,19.36,3.13,13.74
15-12-2020 00:00,16-12-2020 00:00,40.98,84.96,15.7,11.5,17.75,4.32,13.3
16-12-2020 00:00,17-12-2020 00:00,38.51,90.54,18.96,12.22,17.72,1.51,14.06
17-12-2020 00:00,18-12-2020 00:00,48.14,99.54,21.14,13.72,18.48,0.74,12.48
18-12-2020 00:00,19-12-2020 00:00,42.65,93.66,18.16,13.83,21.63,0.72,13.51
19-12-2020 00:00,20-12-2020 00:00,28.83,74.19,15.64,14.05,19.35,0.71,14.37
20-12-2020 00:00,21-12-2020 00:00,26.71,64.14,17.42,15.15,20.16,0.76,12.7
21-12-2020 00:00,22-12-2020 00:00,27.94,72.22,23.48,19.74,18.29,0.9,15.73
22-12-2020 00:00,23-12-2020 00:00,38.83,94.49,28.25,19.31,17.69,0.95,16.14
23-12-2020 00:00,24-12-2020 00:00,48.36,119.76,39.91,40.15,12.24,1.09,17.72
24-12-2020 00:00,25-12-2020 00:00,60.31,133.92,34.5,21.2,12.24,1.02,14.72
25-12-2020 00:00,26-12-2020 00:00,41.39,92.65,14.16,13.93,20.82,0.85,16.51
26-12-2020 00:00,27-12-2020 00:00,49.41,100.8,27.53,24.2,16.42,1,15.36
27-12-2020 00:00,28-12-2020 00:00,36.66,128.8,22.43,14.17,14.1,0.94,15.28
28-12-2020 00:00,29-12-2020 00:00,36.28,152.63,26.12,18.01,17.08,1.03,15.51
29-12-2020 00:00,30-12-2020 00:00,50.05,108.71,25.43,17.92,18.72,1.01,14.81
30-12-2020 00:00,31-12-2020 00:00,41.84,93.66,22.28,17,18.47,1.03,15.65
31-12-2020 00:00,01-01-2021 00:00,42.09,86.03,15.8,14.65,21.43,0.96,14.96
01-01-2021 00:00,02-01-2021 00:00,51.3,94.35,18.89,15.27,17.17,0.85,12.13
02-01-2021 00:00,03-01-2021 00:00,54.8,107.57,26.04,15.93,11.68,0.89,13.77
03-01-2021 00:00,04-01-2021 00:00,52.71,101.27,24.75,14.53,12.57,0.88,13.81
04-01-2021 00:00,05-01-2021 00:00,70.18,136.01,29.47,19.34,12.19,0.96,15.53
05-01-2021 00:00,06-01-2021 00:00,65.51,132.39,21.37,14.11,13.75,0.92,14.86
06-01-2021 00:00,07-01-2021 00:00,50.76,101.28,18.56,27.98,15.07,0.88,15.58
07-01-2021 00:00,08-01-2021 00:00,39.84,85.36,19.55,13.51,15.63,0.86,12.62
08-01-2021 00:00,09-01-2021 00:00,45.57,90.85,18.74,12.5,14.36,0.85,15.14
09-01-2021 00:00,10-01-2021 00:00,46.57,90.26,17.97,12.67,14.17,0.83,14.04
10-01-2021 00:00,11-01-2021 00:00,43.52,82.83,16.77,12.98,18.96,0.83,12.61
11-01-2021 00:00,12-01-2021 00:00,36.14,75.66,15.59,13.11,20.01,0.79,13.18
12-01-2021 00:00,13-01-2021 00:00,34.35,86.21,23.46,13.57,17.37,0.85,15.87
13-01-2021 00:00,14-01-2021 00:00,36.64,88.69,31.8,11.87,14.98,0.79,16.09
14-01-2021 00:00,15-01-2021 00:00,34.09,60.6,27.53,9.39,17.57,0.67,15.62
15-01-2021 00:00,16-01-2021 00:00,26.64,56.69,27.07,21.19,18.38,0.71,14.44
16-01-2021 00:00,17-01-2021 00:00,45.95,89.66,34.42,16.81,15.8,0.8,17.77
17-01-2021 00:00,18-01-2021 00:00,58.66,101.13,31.57,11.53,14.73,0.74,13.25
18-01-2021 00:00,19-01-2021 00:00,58.53,108.29,27.01,12.41,12.59,0.7,16.88
19-01-2021 00:00,20-01-2021 00:00,53.81,104.93,25.17,12.41,12.74,0.69,16.18
20-01-2021 00:00,21-01-2021 00:00,62.57,116.02,27.09,10.58,16.11,0.8,14.95
21-01-2021 00:00,22-01-2021 00:00,54.42,111.55,28.78,10.45,16.7,0.75,16.51
22-01-2021 00:00,23-01-2021 00:00,48.51,105.48,33.17,14.23,12.79,0.73,18.2
23-01-2021 00:00,24-01-2021 00:00,49.2,98.5,19.69,10.31,18.84,0.66,15.45
24-01-2021 00:00,25-01-2021 00:00,47.36,163.84,17.8,12.08,22.41,0.66,15.26
25-01-2021 00:00,26-01-2021 00:00,43.56,122.79,22.26,12.26,17.61,0.71,16.84
26-01-2021 00:00,27-01-2021 00:00,39.36,89.84,33.54,13.75,11.89,0.74,14.91
27-01-2021 00:00,28-01-2021 00:00,38.05,91.35,31.44,16.34,14.65,0.74,16.55
28-01-2021 00:00,29-01-2021 00:00,38.89,92.08,38.15,16.31,17.5,0.76,17.25
29-01-2021 00:00,30-01-2021 00:00,38.42,92.56,32.6,13.33,16.37,0.8,16.11
30-01-2021 00:00,31-01-2021 00:00,38.75,89.92,31.72,12.71,16.91,0.97,14.96
31-01-2021 00:00,01-02-2021 00:00,42.1,93.18,33.37,7.13,16.41,0.82,16.21
01-02-2021 00:00,02-02-2021 00:00,43.28,101.64,31.38,10.16,17.19,1.19,18.25
02-02-2021 00:00,03-02-2021 00:00,56.18,123.27,40.98,8.48,14.03,1.3,17.96
03-02-2021 00:00,04-02-2021 00:00,58.14,120.02,37.27,4.84,13.25,1.15,16.01
04-02-2021 00:00,05-02-2021 00:00,57.27,110.9,30.65,9.22,13.87,0.89,17.4
05-02-2021 00:00,06-02-2021 00:00,36.5,88.93,28.99,8.21,17.43,0.88,15.32
06-02-2021 00:00,07-02-2021 00:00,34.44,89.28,26.64,6.66,20.06,0.98,20.14
07-02-2021 00:00,08-02-2021 00:00,36.83,86.31,28.78,6.24,18.8,1.01,13.45
08-02-2021 00:00,09-02-2021 00:00,36.38,107.29,25.59,4.88,24.4,1.2,15.08
09-02-2021 00:00,10-02-2021 00:00,47.7,93.14,33.53,15.17,19.1,1.37,16.52
10-02-2021 00:00,11-02-2021 00:00,55.12,112.78,38.73,6.49,14.65,1.26,16.72
11-02-2021 00:00,12-02-2021 00:00,55.21,113.37,42.02,10.56,11.57,1.41,17.42
12-02-2021 00:00,13-02-2021 00:00,55.39,124.09,38.49,8.7,15.97,1.57,17.84
13-02-2021 00:00,14-02-2021 00:00,55.26,114.47,34.91,14.99,19.61,1.36,16.82
14-02-2021 00:00,15-02-2021 00:00,63.56,129.83,37.11,12,18.21,1.42,17.71
15-02-2021 00:00,16-02-2021 00:00,47.01,101.41,27.55,8.62,21.97,1.02,18.94
16-02-2021 00:00,17-02-2021 00:00,42.86,91.57,27.58,7.12,18.65,0.97,18.83
17-02-2021 00:00,18-02-2021 00:00,57.86,123.76,41.07,7.82,18.05,1.43,20.2
18-02-2021 00:00,19-02-2021 00:00,42.04,99.56,26.09,7.55,26.29,0.93,17.72
19-02-2021 00:00,20-02-2021 00:00,30.38,80.87,24.6,6.49,25.09,0.87,19.32
20-02-2021 00:00,21-02-2021 00:00,28.13,70.53,20.25,7.08,29.73,0.83,17.71
21-02-2021 00:00,22-02-2021 00:00,42.25,92.76,27.37,6.92,25.34,1.16,17.1
22-02-2021 00:00,23-02-2021 00:00,52.52,113.58,32.58,13.34,24.46,1.25,20.06
23-02-2021 00:00,24-02-2021 00:00,56.41,112.09,32.83,8,21.21,1.27,19.5
24-02-2021 00:00,25-02-2021 00:00,61.97,139.1,41.36,8.51,20.3,1.59,18.67
25-02-2021 00:00,26-02-2021 00:00,45.16,106.73,33.97,14.77,21.14,1.21,18.51
26-02-2021 00:00,27-02-2021 00:00,44.98,110.17,32.54,11.34,24.6,0.87,20.13
27-02-2021 00:00,28-02-2021 00:00,37.67,97.39,28.66,14.1,28.92,1.07,20.02
28-02-2021 00:00,01-03-2021 00:00,46.91,117.42,30.45,7.33,25.65,1.01,18.2
01-03-2021 00:00,02-03-2021 00:00,41.52,115.66,29.4,6.41,25.13,0.78,19.98
02-03-2021 00:00,03-03-2021 00:00,37.04,107,28.56,16.17,19.3,0.63,18.23
03-03-2021 00:00,04-03-2021 00:00,34.12,93.99,32.01,17.72,20.41,0.75,18.74
04-03-2021 00:00,05-03-2021 00:00,51.13,110.44,31.71,8.6,17.38,1.25,19.69
05-03-2021 00:00,06-03-2021 00:00,53.32,125.38,32.16,15.47,10.82,1.23,20.44
06-03-2021 00:00,07-03-2021 00:00,50.44,110.35,31.61,16.39,14.01,1.04,19.16
07-03-2021 00:00,08-03-2021 00:00,29.61,73.67,19.39,20.38,16,0.64,20.51
08-03-2021 00:00,09-03-2021 00:00,31.08,73.21,18.79,15.46,16.73,0.69,20.84
09-03-2021 00:00,10-03-2021 00:00,34.42,82.77,24.59,16.19,19.52,1.19,22.38
10-03-2021 00:00,11-03-2021 00:00,38.29,91.45,25.73,9.32,18.44,1.03,20.82
11-03-2021 00:00,12-03-2021 00:00,40.55,95.33,25.37,34,15.88,0.91,20.15
12-03-2021 00:00,13-03-2021 00:00,32.12,79.69,14.62,15.02,23.11,0.57,18.48
13-03-2021 00:00,14-03-2021 00:00,28.12,73.4,19.81,14.96,16.05,0.74,18.68
14-03-2021 00:00,15-03-2021 00:00,29.43,84.78,13.48,17.39,22.97,0.6,18.49
15-03-2021 00:00,16-03-2021 00:00,28.92,74.49,15.66,11.71,19.17,0.7,21.61
16-03-2021 00:00,17-03-2021 00:00,30.85,89.69,18.26,12.07,16.74,0.69,22.47
17-03-2021 00:00,18-03-2021 00:00,32.81,85.51,23.97,14.42,15.16,0.71,19.21
18-03-2021 00:00,19-03-2021 00:00,28.12,73.5,23.61,14.68,17.75,0.97,18.69
19-03-2021 00:00,20-03-2021 00:00,44.78,118.99,26.22,17.9,21.3,0.96,19.4
20-03-2021 00:00,21-03-2021 00:00,59.39,134,26.5,25.01,19.21,0.97,20.46
21-03-2021 00:00,22-03-2021 00:00,62.02,138.7,26.2,22.79,19.04,1.11,19.58
22-03-2021 00:00,23-03-2021 00:00,49.71,121.81,22.85,22.16,22.94,0.99,21.8
23-03-2021 00:00,24-03-2021 00:00,51.33,125.17,20.47,22.93,22.79,0.88,23.55
24-03-2021 00:00,25-03-2021 00:00,40.83,113.87,12.01,12.5,22.71,0.6,21.97
25-03-2021 00:00,26-03-2021 00:00,26.58,83.1,13.07,9.63,18.9,0.74,21.06
26-03-2021 00:00,27-03-2021 00:00,30.98,77.73,10.13,11.16,17.99,0.72,23.32
27-03-2021 00:00,28-03-2021 00:00,30.28,78.86,14.73,16.33,16.57,0.88,21.86
28-03-2021 00:00,29-03-2021 00:00,32.75,73.98,19.77,11.12,16.03,1.14,23.64
29-03-2021 00:00,30-03-2021 00:00,38.81,77.43,16.61,18.99,25.38,0.64,26.19
30-03-2021 00:00,31-03-2021 00:00,36.33,78.12,14.89,17.62,20.22,0.9,23.15
31-03-2021 00:00,01-04-2021 00:00,43.92,134.63,11.64,19.68,16.81,0.83,23.48
01-04-2021 00:00,02-04-2021 00:00,42.57,117.33,15.69,16.49,14.07,1.09,23.06
02-04-2021 00:00,03-04-2021 00:00,38.68,97.28,17.61,14.84,22.29,1.31,22.81
03-04-2021 00:00,04-04-2021 00:00,43.01,96.44,17.83,11.49,16.13,1.34,22.66
04-04-2021 00:00,05-04-2021 00:00,42.71,87.87,15.83,8.74,15.3,1.24,22.07
05-04-2021 00:00,06-04-2021 00:00,41.35,93.03,13.01,10.42,18.97,0.81,22.03
06-04-2021 00:00,07-04-2021 00:00,41.39,89.24,16.24,14.87,19.83,0.57,24.14
07-04-2021 00:00,08-04-2021 00:00,37.88,86.61,14.17,13.61,17.67,0.67,22.11
08-04-2021 00:00,09-04-2021 00:00,33.6,89.03,14.92,13.06,15.45,0.68,22.41
09-04-2021 00:00,10-04-2021 00:00,42.37,103.24,15.58,15.45,15.45,0.79,22.79
10-04-2021 00:00,11-04-2021 00:00,34.39,87.26,17.27,11.61,15.95,0.86,23.66
11-04-2021 00:00,12-04-2021 00:00,38.5,82.34,13.73,17.68,15.97,0.92,23.01
12-04-2021 00:00,13-04-2021 00:00,34.7,89.82,14.55,20.57,14.44,0.88,24.25
13-04-2021 00:00,14-04-2021 00:00,27.99,67.11,10.77,14.74,14.47,0.82,23.61
14-04-2021 00:00,15-04-2021 00:00,26.66,58.17,11.53,13.9,13.87,0.88,22.04
15-04-2021 00:00,16-04-2021 00:00,28.55,55.21,10.42,16.75,14.53,0.86,23.01
16-04-2021 00:00,17-04-2021 00:00,30.88,71.61,8.85,11.08,12.99,0.77,23.67
17-04-2021 00:00,18-04-2021 00:00,34.26,107.89,10.68,7,13.22,0.8,20.84
18-04-2021 00:00,19-04-2021 00:00,33.21,89.83,9,7.94,15.21,0.78,23.17
19-04-2021 00:00,20-04-2021 00:00,30.48,63.57,12.56,11.06,11.95,0.91,23.58
20-04-2021 00:00,21-04-2021 00:00,29.57,73.67,9.14,11.38,14.83,0.78,20.86
21-04-2021 00:00,22-04-2021 00:00,34.79,108.35,8.75,10.51,14.38,0.76,24.83
22-04-2021 00:00,23-04-2021 00:00,34.1,80.55,8.55,12.45,12.64,0.76,22.11
23-04-2021 00:00,24-04-2021 00:00,29.28,68.52,7.31,12.52,12.86,0.65,21.15
24-04-2021 00:00,25-04-2021 00:00,30.34,72.76,8.14,10.83,16.34,0.61,21.2
25-04-2021 00:00,26-04-2021 00:00,29.63,62.89,13.59,8.59,21.01,0.84,24.41
26-04-2021 00:00,27-04-2021 00:00,33.12,71.46,15.82,11.26,22.3,0.98,22.09
27-04-2021 00:00,28-04-2021 00:00,35.88,92.84,8.47,22.6,21.58,0.77,24.72
28-04-2021 00:00,29-04-2021 00:00,28.51,62.14,8.87,10.13,19.11,0.75,25.65
29-04-2021 00:00,30-04-2021 00:00,24.32,54.12,7.66,10.15,19.4,0.71,27.87
30-04-2021 00:00,01-05-2021 00:00,23.29,46.81,8.08,10.63,14.68,0.75,27.77
01-05-2021 00:00,02-05-2021 00:00,25.68,60.34,7.72,14,15.72,0.74,23.35
02-05-2021 00:00,03-05-2021 00:00,28.07,48.56,10.43,19.09,15.63,0.84,15.86
03-05-2021 00:00,04-05-2021 00:00,23.18,37.91,11.14,9.63,16.22,0.82,36.28
04-05-2021 00:00,05-05-2021 00:00,27.99,43.33,14.18,14.01,12.61,0.66,27.16
05-05-2021 00:00,06-05-2021 00:00,26.1,42.69,13.84,13.35,13.02,0.61,29.53
06-05-2021 00:00,07-05-2021 00:00,27.19,49.58,7.84,13.67,16.6,0.6,28.54
07-05-2021 00:00,08-05-2021 00:00,26.9,49.64,8.21,12.08,15.86,0.64,27.77
08-05-2021 00:00,09-05-2021 00:00,38.65,82.8,7.01,12.38,15.43,0.65,27.85
09-05-2021 00:00,10-05-2021 00:00,35.53,70.26,6.47,11.52,15.22,0.67,27.16
10-05-2021 00:00,11-05-2021 00:00,21.79,39.82,6.37,10.94,13.51,0.69,27.29
11-05-2021 00:00,12-05-2021 00:00,22.59,37.8,5.95,9.18,12.95,0.72,25.04
12-05-2021 00:00,13-05-2021 00:00,26.7,47.5,5.83,8.81,11.57,0.75,26.89
13-05-2021 00:00,14-05-2021 00:00,26.74,47.58,7.5,7.83,13.32,0.77,26.67
14-05-2021 00:00,15-05-2021 00:00,30.37,53.82,8.15,8.31,15.14,0.8,28.88
15-05-2021 00:00,16-05-2021 00:00,32.5,60.72,16.06,9.19,11.55,0.95,28.5
16-05-2021 00:00,17-05-2021 00:00,36,72.55,16.46,9.62,22.04,0.92,22.19
17-05-2021 00:00,18-05-2021 00:00,18.57,30.08,6.15,6.39,14.64,0.85,21.19
18-05-2021 00:00,19-05-2021 00:00,12.18,17.49,6.88,6.07,13.32,0.83,12.54
19-05-2021 00:00,20-05-2021 00:00,10.12,16.58,5.79,5.49,12.59,0.65,14.73
20-05-2021 00:00,21-05-2021 00:00,24.58,64.03,5.55,4.9,13.55,0.39,23.93
21-05-2021 00:00,22-05-2021 00:00,28.51,66.75,5.32,4.76,10.43,0.21,19.55
22-05-2021 00:00,23-05-2021 00:00,32.21,66.73,5.16,5.21,7.22,0.24,23.38
23-05-2021 00:00,24-05-2021 00:00,31.9,66.99,5.21,5.47,12.65,0.21,23.26
24-05-2021 00:00,25-05-2021 00:00,27.98,60.91,29.21,8.82,16.02,0.22,28.73
25-05-2021 00:00,26-05-2021 00:00,35.68,75.36,,120.69,,0.47,42.32
26-05-2021 00:00,27-05-2021 00:00,,,,,,,
27-05-2021 00:00,28-05-2021 00:00,,,,,,,
28-05-2021 00:00,29-05-2021 00:00,,,,,,,
29-05-2021 00:00,30-05-2021 00:00,,,,,,,
30-05-2021 00:00,31-05-2021 00:00,,,,,,,
31-05-2021 00:00,01-06-2021 00:00,,,,,,,
01-06-2021 00:00,02-06-2021 00:00,,,,,,,
02-06-2021 00:00,03-06-2021 00:00,,,,,,,
03-06-2021 00:00,04-06-2021 00:00,,,,,,,
04-06-2021 00:00,05-06-2021 00:00,31.37,83.48,7.12,3.39,12.05,0.21,19.71
05-06-2021 00:00,06-06-2021 00:00,22.67,39.42,9.58,5.87,13.54,0.28,21.67
06-06-2021 00:00,07-06-2021 00:00,,,,,,,
07-06-2021 00:00,08-06-2021 00:00,,,,,,,
08-06-2021 00:00,09-06-2021 00:00,34.2,77.34,6.14,4.33,9.68,0.31,19.89
09-06-2021 00:00,10-06-2021 00:00,20.28,48.56,5.33,7.81,11.49,0.19,30.98
10-06-2021 00:00,11-06-2021 00:00,22.81,48.69,5.37,11.02,11.35,0.28,42.32
11-06-2021 00:00,12-06-2021 00:00,10.15,25.9,10.02,12.75,11.42,0.41,22.29
12-06-2021 00:00,13-06-2021 00:00,,,,,,,
13-06-2021 00:00,14-06-2021 00:00,,,,,,,
14-06-2021 00:00,15-06-2021 00:00,,,,,,,
15-06-2021 00:00,16-06-2021 00:00,,,,,,,
16-06-2021 00:00,17-06-2021 00:00,,,,,,,
17-06-2021 00:00,18-06-2021 00:00,,,,,,,
18-06-2021 00:00,19-06-2021 00:00,37.76,70.59,11.71,4.67,17.21,1.76,16.71
19-06-2021 00:00,20-06-2021 00:00,23.89,45.68,10.39,5.29,12.98,1.04,15.71
20-06-2021 00:00,21-06-2021 00:00,27.07,51.79,9.91,5.12,14.26,0.33,11.8
21-06-2021 00:00,22-06-2021 00:00,48.51,94.85,9.73,5.01,14.85,0.43,12.68
22-06-2021 00:00,23-06-2021 00:00,50.71,105.96,11.17,5.91,13.15,0.54,14.48
23-06-2021 00:00,24-06-2021 00:00,46.68,114.29,6.03,5.56,8.22,0.54,19.22
24-06-2021 00:00,25-06-2021 00:00,32.64,80.2,8.39,5.68,8.51,0.61,17.06
25-06-2021 00:00,26-06-2021 00:00,30.57,71.15,19.09,5.76,10.67,0.67,18.86
26-06-2021 00:00,27-06-2021 00:00,26.91,70.56,19.31,5.83,9.9,0.74,33.05
27-06-2021 00:00,28-06-2021 00:00,26.01,62.35,7.96,6.11,7.35,0.8,19.93
28-06-2021 00:00,29-06-2021 00:00,25.61,58.88,8.64,5.53,7.67,0.91,17.96
29-06-2021 00:00,30-06-2021 00:00,28.66,60.47,11.41,5.26,7.4,0.95,24.3
30-06-2021 00:00,01-07-2021 00:00,25.86,53.48,9.34,6.11,10.03,0.97,21.96
01-07-2021 00:00,02-07-2021 00:00,21.06,57.08,11.2,9.56,9.55,0.72,18.01
02-07-2021 00:00,03-07-2021 00:00,20.24,56.88,16.11,12.34,12.01,0.54,20.64
03-07-2021 00:00,04-07-2021 00:00,19.19,53.06,9.41,11.7,9.41,0.6,15.64
04-07-2021 00:00,05-07-2021 00:00,22.79,56.29,7.48,11.6,8.9,0.63,16.6
05-07-2021 00:00,06-07-2021 00:00,27.56,54.15,9.48,11.64,9.35,0.7,17.99
06-07-2021 00:00,07-07-2021 00:00,27.25,56.38,29.25,11.66,18.81,0.74,19.49
07-07-2021 00:00,08-07-2021 00:00,32.69,61.94,30.94,12.1,27.49,0.77,18.73
08-07-2021 00:00,09-07-2021 00:00,27.38,66.81,11,7.29,10.12,0.48,18.7
09-07-2021 00:00,10-07-2021 00:00,29.68,64.5,7.99,2.88,8.86,0.27,16.25
10-07-2021 00:00,11-07-2021 00:00,27.32,59.12,15.91,2.8,10.63,0.31,15.72
11-07-2021 00:00,12-07-2021 00:00,25.2,51.84,9.98,2.09,9.67,0.35,15.38
12-07-2021 00:00,13-07-2021 00:00,20.52,29.97,13.76,2.46,10.65,1.24,14.82
13-07-2021 00:00,14-07-2021 00:00,15.65,25.28,13.5,2.64,11.97,0.46,14.19
14-07-2021 00:00,15-07-2021 00:00,17.39,30.03,9.55,2.58,10.08,0.47,13.66
15-07-2021 00:00,16-07-2021 00:00,22.61,39.21,9.44,3.22,9.61,0.59,14.67
16-07-2021 00:00,17-07-2021 00:00,21.04,32.45,13.68,2.79,11.91,0.44,13.18
17-07-2021 00:00,18-07-2021 00:00,15.96,36.81,16.18,3.52,12.7,0.47,17.3
18-07-2021 00:00,19-07-2021 00:00,13.54,28.25,17.39,3.21,13.31,0.51,15.76
19-07-2021 00:00,20-07-2021 00:00,19.46,48.8,10.82,3.62,10.77,0.45,14.91
20-07-2021 00:00,21-07-2021 00:00,19.55,48.04,13.75,4.83,10.82,0.52,11.37
